350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
350.0,350.0725776796899,350.1450789821365,350.2174276373735,350.28954758959355,350.3613631032404,350.4327988679272,350.5037801018038,350.5742326530091,350.64408309886375,350.7132588424727,350.78168820642964,350.8493005233426,350.9160262229187,350.98179691538206,351.04654547101995,351.11020609568584,351.17271440212187,351.2340074769884,351.2940239435241,351.35270401979415,351.4099895725048,351.4658241664094,351.52015310934604,351.57292349298046,351.6240842293578,351.6735860833885,351.7213817014169,351.76742563604154,351.8116743673817,351.85408632099035,351.8946218826386,351.93324341020144,351.9699152428884,352.0046037080659,352.0372771259244,352.06790581224664,352.09646207952653,352.12292023669596,352.14725658769595,352.1694494291391,352.18947904728367,352.2073277145399,352.2229796857091,352.2364211941432,352.24764044799696,352.25662762672107,352.2633748779337,352.26787631477987,352.2701280138708,352.2701280138708,352.2678763147799,352.26337487793353,352.256627626721,352.247640447997,352.23642119414325,352.2229796857089,352.2073277145398,352.1894790472837,352.16944942913904,352.1472565876958,352.12292023669596,352.0964620795267,352.0679058122466,352.0372771259243,352.00460370806564,351.969915242888,351.933243410201,351.89462188263826,351.8540863209902,351.8116743673816,351.7674256360416,351.72138170141693,351.67358608338867,351.6240842293578,351.5729234929805,351.5201531093463,351.46582416640956,351.4099895725049,351.3527040197944,351.2940239435245,351.23400747698827,351.1727144021217,351.1102060956858,351.0465454710202,350.9817969153827,350.916026222919,350.84930052334255,350.7816882064295,350.7132588424723,350.6440830988634,350.57423265300883,350.5037801018037,350.43279886792743,350.3613631032405,350.28954758959355,350.2174276373734,350.1450789821365,350.0725776796899,350.0
350.0,350.1452317366232,350.29031061148237,350.4350839777638,350.5793996177603,350.723105955441,350.8660522666655,351.0080888862791,351.14906741136826,351.2888408999728,351.42726406459684,351.5641934599033,351.6994876640219,351.83300745295026,351.96461596759036,352.0941788730119,352.2215645096014,352.34664403581303,352.46929156230686,352.58938427731476,352.70680256314773,352.8214301038151,352.93315398378707,353.0418647779948,353.147456633218,353.2498273410621,353.34887840277986,353.44451508623735,353.5366464753678,353.62518551249485,353.71004903394146,353.7911577993625,353.86843651527846,353.9418138532862,354.01122246345034,354.0765989833852,354.13788404353505,354.19502226916427,354.2479622795615,354.296656684949,354.3410620815768,354.38113904545565,354.4168521251665,354.4481698341524,354.47506464286664,354.49751297112306,354.5154951809531,354.5289955702336,354.53800236731524,354.54250772683275,354.5425077268327,354.538002367315,354.52899557023346,354.51549518095317,354.4975129711233,354.4750646428665,354.44816983415217,354.4168521251663,354.38113904545537,354.34106208157647,354.2966566849487,354.24796227956125,354.19502226916427,354.13788404353505,354.076598983385,354.01122246345,353.94181385328574,353.8684365152779,353.7911577993618,353.71004903394106,353.6251855124949,353.5366464753677,353.4445150862373,353.3488784027798,353.2498273410618,353.14745663321787,353.0418647779948,352.9331539837871,352.8214301038154,352.70680256314796,352.58938427731493,352.46929156230703,352.34664403581314,352.2215645096015,352.09417887301237,351.96461596759065,351.83300745295026,351.6994876640218,351.56419345990315,351.4272640645965,351.2888408999724,351.1490674113679,351.0080888862788,350.86605226666535,350.72310595544104,350.5793996177601,350.4350839777639,350.29031061148225,350.14523173662315,350.0
350.0,350.2180386553204,350.4358477494057,350.65319804443925,350.8698609482425,351.08560883409825,351.30021535701417,351.5134557652785,351.7251072062124,351.9349490250625,352.1427630560383,352.348333904565,352.5514492198914,352.7518999572699,352.94948062901693,353.14398954383626,353.3352290338947,353.5230056692223,353.70713045911134,353.8874190402795,354.0636918516669,354.2357742958214,354.403496886929,354.5666953856282,354.72521092083434,354.8788900988925,355.02758510043134,355.17115376538504,355.309459666697,355.4423721732893,355.56976650291733,355.6915237655909,355.8075309982639,355.91768119152744,356.02187330906423,356.12001230063163,356.21200910934454,356.2977806740341,356.3772499274363,356.45034579096176,356.5170031667636,356.57716292779537,356.63077190651865,356.67778288286786,356.71815457204787,356.7518516126764,356.77884455573525,356.7991098547322,356.8126298574148,356.81939279931214,356.8193927993121,356.8126298574145,356.7991098547319,356.77884455573485,356.7518516126761,356.71815457204724,356.6777828828672,356.63077190651785,356.5771629277948,356.517003166763,356.45034579096165,356.3772499274361,356.29778067403396,356.2120091093445,356.12001230063123,356.02187330906395,355.91768119152687,355.80753099826325,355.69152376559026,355.569766502917,355.44237217328913,355.30945966669697,355.17115376538476,355.02758510043134,354.8788900988926,354.72521092083434,354.5666953856279,354.40349688692913,354.2357742958214,354.06369185166704,353.88741904028,353.70713045911185,353.52300566922275,353.33522903389473,353.1439895438363,352.949480629017,352.7518999572702,352.55144921989137,352.348333904565,352.142763056038,351.9349490250621,351.7251072062121,351.51345576527797,351.30021535701377,351.0856088340979,350.86986094824215,350.653198044439,350.4358477494054,350.2180386553204,350.0
350.0,350.291075135253,350.5818436863802,350.8719995023451,351.16123729667197,351.44925307569537,351.73574456201413,352.020411611608,352.3029566231404,352.5830849380263,352.8605052299288,353.13492988242757,353.4060753537086,353.6736625272217,353.93741704737135,354.1970696394213,354.4523564129183,354.70301914807067,354.9488055646369,355.18946957302563,355.42477150741877,355.65447834087433,355.8783638824802,356.0962089567536,356.30780156559894,356.5129370332423,356.71141813466807,356.90305520817384,357.0876662527466,357.2650770110482,357.43512103884774,357.59763976182006,357.7524825206586,357.8995066054953,358.038577280648,358.169567800732,358.29235941917767,358.4068413901912,358.51291096518804,358.61047338469865,358.69944186671995,358.7797375924441,358.85128969024464,358.9140352187523,358.9679191497804,359.0128943517993,359.0489215745794,359.07596943554506,359.0940144082995,359.1030408136887,359.1030408136888,359.094014408299,359.07596943554466,359.0489215745788,359.012894351799,358.9679191497797,358.9140352187515,358.8512896902438,358.77973759244327,358.6994418667194,358.61047338469814,358.51291096518776,358.4068413901909,358.2923594191773,358.16956780073144,358.0385772806472,357.89950660549465,357.75248252065813,357.5976397618194,357.4351210388469,357.2650770110477,357.0876662527464,356.9030552081734,356.71141813466807,356.51293703324245,356.30780156559905,356.0962089567538,355.8783638824802,355.65447834087456,355.42477150741905,355.1894695730259,354.9488055646372,354.7030191480707,354.45235641291856,354.19706963942104,353.9374170473712,353.6736625272214,353.40607535370856,353.1349298824275,352.8605052299286,352.58308493802616,352.3029566231401,352.02041161160776,351.7357445620138,351.449253075695,351.1612372966716,350.87199950234503,350.5818436863804,350.29107513525287,350.0
350.0,350.3644181993116,350.7284523585176,351.0917189818893,351.45383566040437,351.81442160999694,352.17309820373896,352.529489495999,352.88322273671446,353.23392887397364,353.5812430432228,353.9248050415078,354.2642597852934,354.59925775053665,354.92945539382566,355.25451555355903,355.57410783028735,355.88790894550476,356.19560307834035,356.4968821797674,356.7914462641081,357.0790036777769,357.3592713453635,357.6319749933072,357.89684935156555,358.1536383338099,358.4020951968253,358.64198267989474,358.8730731250679,359.095148579309,359.30800087960495,359.5114317221829,359.7052527170556,359.889285429147,360.06336140729985,360.2273222024708,360.3810193764427,360.52431450236514,360.6570791584262,360.7791949159245,360.8905533229739,360.9910558850162,361.08061404326355,361.1591491521164,361.2265924565223,361.2828850701615,361.327977955238,361.3618319045693,361.3844175265493,361.39571523345563,361.3957152334558,361.384417526549,361.36183190456865,361.3279779552372,361.2828850701606,361.22659245652136,361.1591491521153,361.08061404326236,360.9910558850151,360.8905533229732,360.779194915924,360.65707915842563,360.5243145023645,360.3810193764422,360.22732220247013,360.0633614072991,359.8892854291464,359.70525271705486,359.5114317221823,359.30800087960426,359.0951485793085,358.87307312506755,358.6419826798946,358.40209519682514,358.1536383338098,357.89684935156566,357.6319749933078,357.3592713453639,357.07900367777717,356.79144626410823,356.4968821797675,356.19560307834024,355.8879089455046,355.5741078302871,355.25451555355863,354.9294553938254,354.59925775053654,354.2642597852935,353.92480504150757,353.58124304322257,353.2339288739733,352.8832227367141,352.5294894959988,352.17309820373873,351.8144216099968,351.4538356604042,351.0917189818893,350.72845235851764,350.36441819931173,350.0
350.0,350.43814530347584,350.87582856648953,351.31258840629096,351.7479647530591,352.1814995001497,352.61273714694534,353.041225431935,353.4665159537445,353.88816477793085,354.3057330274812,354.7187874550871,355.126900995421,355.529653295806,355.92663122383544,356.3174293507017,356.7016504091672,357.07890572532045,357.4488156234521,357.81100980359537,358.1651276914692,358.51081876076165,358.8477428278897,359.1755703195474,359.4939825135458,359.8026717536056,360.10134163892826,360.3897071895126,360.66749498832104,360.9344433015152,361.1903021780801,361.4348335302516,361.66781119623363,361.88902098673776,362.0982607169335,362.2953402254087,362.48008138175703,362.6523180844006,362.81189625022705,362.9586737975999,363.0925206242352,363.21331858138313,363.32096144567714,363.41535488992685,363.4964164540312,363.564075517086,363.61827327164144,363.65896270094447,363.68610855987276,363.699687360129,363.699687360129,363.68610855987265,363.6589627009441,363.61827327164076,363.5640755170851,363.49641645403005,363.4153548899256,363.320961445676,363.213318581382,363.0925206242342,362.958673797599,362.8118962502261,362.65231808439984,362.48008138175646,362.2953402254081,362.098260716933,361.8890209867371,361.6678111962328,361.4348335302507,361.19030217807926,360.934443301515,360.66749498832075,360.389707189512,360.10134163892815,359.802671753606,359.493982513546,359.1755703195476,358.84774282789,358.51081876076216,358.1651276914693,357.81100980359554,357.4488156234519,357.07890572532017,356.7016504091669,356.3174293507013,355.9266312238351,355.52965329580576,355.1269009954209,354.71878745508667,354.305733027481,353.8881647779309,353.4665159537443,353.04122543193483,352.6127371469451,352.1814995001496,351.74796475305885,351.31258840629056,350.8758285664894,350.4381453034757,350.0
350.0,350.512334448102,351.0241281976735,351.5348413237258,352.0439354453908,352.5508744905974,353.0551254519577,353.55615913105095,354.0534508683975,354.54648125652426,355.03473683368424,355.5177107559375,355.9949034454978,356.46582321343055,356.929986855008,357.38692021624456,357.8361587303596,358.2772479231579,358.70974388655236,359.13321371969323,359.5472359374117,359.95140084591156,360.3453108858864,360.72858094344645,361.1008386294645,361.46172452813886,361.81089241576944,362.1480094509052,362.47275633718834,362.7848274603508,363.0839310009479,363.36978902450966,363.642137550889,363.90072660463693,364.1453202482878,364.3756966004729,364.59164784077694,364.792980203253,364.97951396048114,365.15108340001285,365.307536794984,365.4487363706038,365.574558268135,365.68489250788264,365.77964295258965,365.8587272725102,365.9220769132972,365.9696370676944,366.00136665186847,366.01723828705906,366.01723828705906,366.0013666518684,365.96963706769395,365.92207691329634,365.8587272725091,365.77964295258846,365.68489250788144,365.5745582681339,365.44873637060283,365.30753679498315,365.1510834000119,364.9795139604804,364.79298020325217,364.59164784077615,364.37569660047217,364.1453202482872,363.9007266046363,363.64213755088855,363.369789024509,363.0839310009476,362.78482746035047,362.4727563371881,362.14800945090496,361.81089241576956,361.4617245281392,361.1008386294645,360.7285809434465,360.3453108858864,359.9514008459118,359.5472359374118,359.13321371969334,358.70974388655213,358.27724792315774,357.8361587303594,357.3869202162447,356.9299868550077,356.4658232134301,355.9949034454977,355.5177107559373,355.03473683368384,354.54648125652426,354.05345086839725,353.5561591310508,353.05512545195745,352.55087449059727,352.0439354453904,351.53484132372546,351.0241281976734,350.51233444810214,350.0
350.0,350.58706429125886,351.17350845237627,351.7587132455474,352.3420612141809,352.92293756489187,353.50073103923654,354.07483477191386,354.64464713226994,355.2095725460844,355.7690222947931,356.32241528948106,356.86917881720217,357.4087492574099,357.94057276652154,358.46410592890953,358.97881637286895,359.4841833503994,359.9796982799057,360.4648652512139,360.9392014925727,361.4022377995865,361.85351892629745,362.2926039388878,362.7190665327269,363.1324953137166,363.5324940451056,363.9186818611503,364.2906934491761,364.6481792017529,364.99080534085107,365.3182540159497,365.6302233781766,365.9264276326331,366.20659707110775,366.47047808741814,366.71783317762475,366.9484409273534,367.16209598843153,367.35860904698586,367.53780678508434,367.6995318379134,367.84364274837606,367.9700139208786,368.0785355759342,368.1691137070675,368.24167004134256,368.29614200466756,368.3324826928478,368.3506608491795,368.3506608491797,368.33248269284746,368.2961420046669,368.2416700413418,368.1691137070664,368.0785355759332,367.97001392087765,367.84364274837526,367.69953183791233,367.5378067850834,367.3586090469848,367.1620959884305,366.9484409273525,366.71783317762385,366.4704780874175,366.20659707110735,365.92642763263245,365.63022337817625,365.31825401594944,364.9908053408508,364.64817920175267,364.2906934491761,363.9186818611502,363.53249404510564,363.132495313717,362.71906653272737,362.29260393888785,361.8535189262976,361.40223779958677,360.9392014925727,360.46486525121384,359.97969827990534,359.484183350399,358.97881637286855,358.46410592890925,357.9405727665213,357.4087492574096,356.869178817202,356.32241528948094,355.7690222947933,355.2095725460847,354.64464713227005,354.0748347719142,353.50073103923665,352.9229375648917,352.34206121418055,351.758713245547,351.17350845237615,350.587064291259,350.0
350.0,350.6624142645574,351.32412807502584,351.98444199190635,352.64265860089364,353.29808351555243,353.95002636818276,354.5978017850987,355.2407303426837,355.87813950075065,356.50936450992356,357.13374928999104,357.75064727641967,358.35942223248514,358.9594490247593,359.5501143600028,360.1308174818072,360.70097082566485,361.2600006314572,361.8073475126842,362.3424669820787,362.8648299335647,363.37392308082934,363.86924935308025,364.3503282488393,364.8166961488951,365.2679065897858,365.70353049941497,366.1231563966124,366.52639055663326,366.9128571447541,367.28219832026184,367.63407431323446,367.96816347661064,368.2841623160918,368.58178550046745,368.86076585495044,369.1208543401042,369.36182001890546,369.5834500144144,369.78554946045415,369.9679414475893,370.13046696657756,370.27298485132167,370.39537172320087,370.49752193848263,370.5793475403386,370.6407782167859,370.6817612656756,370.7022615676322,370.7022615676321,370.681761265675,370.64077821678484,370.5793475403375,370.4975219384815,370.39537172319996,370.2729848513207,370.1304669665766,369.9679414475883,369.785549460453,369.58345001441336,369.3618200189044,369.1208543401032,368.86076585494953,368.5817855004672,368.28416231609145,367.9681634766101,367.6340743132342,367.2821983202616,366.9128571447541,366.52639055663315,366.1231563966124,365.70353049941485,365.2679065897859,364.81669614889535,364.3503282488396,363.8692493530804,363.3739230808293,362.8648299335647,362.34246698207863,361.80734751268363,361.2600006314564,360.7009708256644,360.13081748180684,359.55011436000234,358.9594490247592,358.3594222324851,357.75064727641995,357.133749289991,356.50936450992356,355.8781395007509,355.2407303426839,354.59780178509874,353.95002636818293,353.2980835155524,352.6426586008933,351.984441991906,351.324128075026,350.66241426455724,350.0
